energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,uri,name,artist
0.543,0.202,99.963,0.0272,0.000825,0.0137,4,0.445,0,278640,-8.196,0.102,1,spotify:track:3sslYZcFKtUvIEWN9lADgr,First Love/Late Spring,Mitski
0.476,0.362,105.816,0.0774,0.482,0.0,4,0.56,0,225631,-7.772,0.379,0,spotify:track:69n5plRIWxMH7diq0UYFPg,Time in a Tree,Raleigh Ritchie
0.473,0.0843,133.926,0.0476,0.354,0.00295,4,0.45,11,400667,-8.997,0.17,0,spotify:track:4vTAKiVdz7iSVJcKPjvAk4,Blackout,Jaden
0.212,0.12,118.492,0.0658,0.872,0.000293,4,0.503,0,232412,-12.735,0.185,0,spotify:track:7EkMIQ2PzEzwQroLl6dUvw,crash,EDEN
0.419,0.187,109.813,0.522,0.376,0.0,4,0.669,1,215320,-6.724,0.0397,0,spotify:track:3s7MCdXyWmwjdcWh7GWXas,Violent Crimes,Kanye West
0.371,0.109,75.205,0.0405,0.793,0.0,4,0.473,4,209400,-10.219,0.413,0,spotify:track:4OBZT9EnhYIV17t4pGw7ig,Best Part (feat. H.E.R.),Daniel Caesar
0.263,0.0919,172.332,0.0378,0.947,0.00028,4,0.215,11,232373,-14.416,0.307,1,spotify:track:0xF4pgg7PrOG1HccKenJYz,Funeral,Phoebe Bridgers
0.139,0.104,79.976,0.0322,0.964,8.02e-06,4,0.66,6,189000,-16.339,0.306,0,spotify:track:2B1JaRSd7T7YP90n6sCh9I,Honesty,Pink Sweat$
0.157,0.107,130.877,0.0414,0.887,0.0,4,0.559,1,190430,-10.132,0.348,1,spotify:track:202lm9YX5WmAac83tOGlVn,Don't Watch Me Cry,Jorja Smith
0.229,0.1,75.67,0.128,0.92,0.0,4,0.587,10,171728,-11.254,0.379,0,spotify:track:6Kkt27YmFyIFrcX3QXFi2o,Liability,Lorde
0.236,0.272,162.351,0.0318,0.898,1.62e-05,4,0.319,5,156091,-9.644,0.254,1,spotify:track:2Rd4eJ4KwXQQn2sMSToyUM,Moon,Kanye West
0.204,0.284,139.652,0.0587,0.766,0.0913,4,0.439,2,209080,-15.165,0.0408,1,spotify:track:0HtOJj7Kl74s1Ngf3MWeif,She's Mine Pt. 1,J. Cole
0.438,0.0675,67.659,0.41,0.278,1.51e-05,4,0.617,9,188864,-11.055,0.127,0,spotify:track:1CKu0G2WgUCJOSJkdQzIoo,Cigarettes & Alcohol - A COLORS ENCORE,Santino Le Saint
0.296,0.0902,132.133,0.027,0.473,0.0144,4,0.603,11,140229,-12.291,0.183,1,spotify:track:2kWjEXrGW9X4i8SE7CpPXR,Drops Of Sun,Jaden
0.441,0.107,76.988,0.0918,0.41,2.57e-06,4,0.553,5,214278,-6.411,0.525,1,spotify:track:2fhePAlCSsJplwkjqMYpVm,LOVE AGAIN,Daniel Caesar
0.217,0.538,116.014,0.0515,0.836,0.000163,4,0.618,10,202103,-15.372,0.0872,1,spotify:track:7wvwXi9Z66dcH5t202vVkN,Will He,Joji
0.69,0.129,129.904,0.0631,0.384,0.000437,4,0.398,1,468168,-6.809,0.174,0,spotify:track:2jdw2tc29bqJwToyGvKgJm,Ninety,Jaden
0.437,0.152,73.007,0.0563,0.376,0.000246,4,0.746,5,293827,-7.716,0.665,1,spotify:track:0Ifpy4Xfab0hEexidy1Enh,MY SUN,Roy Borland
0.765,0.522,129.903,0.0579,0.646,0.00352,4,0.384,6,252231,-4.463,0.567,1,spotify:track:4EpZ4eYuZOwPSSwyqpdHnJ,Sunflower,Rex Orange County
0.31,0.0963,137.474,0.0313,0.959,0.229,3,0.509,9,208653,-10.623,0.151,1,spotify:track:7CoMBpPTwQi2wPT0U0Nr9b,State Lines,Novo Amor
0.118,0.878,78.043,0.0965,0.895,0.0,4,0.297,0,189321,-27.235,0.397,1,spotify:track:1qsvHRTemcQcxHsj6jmDdp,catch me if you can (Bonus Track),EDEN
0.0961,0.111,129.277,0.0592,0.873,0.0,4,0.641,3,166112,-17.115,0.422,1,spotify:track:2gAgYeh8wmX6whQfqDBygX,Life's Not Perfect,Tenderfoot
0.159,0.12,141.475,0.0487,0.941,7.71e-06,4,0.451,3,199934,-10.443,0.229,1,spotify:track:7MIgGXO0eKTD2xTEuJ48fD,So Lonely,Jorja Smith
0.236,0.116,70.625,0.0777,0.813,1.14e-06,4,0.574,7,141000,-12.833,0.34,1,spotify:track:1k5nxmp8YloLnRpo6drPOA,talk is overrated (stripped.),Jeremy Zucker
0.0868,0.109,138.636,0.049,0.936,0.0,4,0.448,2,140042,-15.931,0.326,0,spotify:track:4OoF5CUuXnBmpufUiB4Z9b,The Way I See Things,Emmanuel Nwamadi
0.178,0.623,93.982,0.0574,0.607,0.0,4,0.795,0,181613,-11.991,0.608,1,spotify:track:18uwL0vNUanqZH0ro2QcOP,comethru,Jeremy Zucker
0.538,0.149,129.092,0.0421,0.895,0.000581,4,0.367,8,233160,-5.121,0.274,0,spotify:track:4jDDaKTqcZQWvgubuW6N7l,Unknown (To You),Jacob Banks
0.227,0.282,80.111,0.0359,0.787,4.69e-06,4,0.412,0,257267,-12.696,0.226,1,spotify:track:35r28RDot7nPE7y9K9H7l0,Feeling Whitney,Post Malone
0.715,0.105,97.773,0.131,0.291,1.4e-05,4,0.642,3,331773,-8.651,0.134,0,spotify:track:4bePotuNPRFTpAJB4udtDs,Good Morning Love [Feat. Samora Pinderhughes],Common
0.82,0.115,166.303,0.0567,0.132,0.000969,4,0.454,2,234800,-4.193,0.575,1,spotify:track:0UV5zxRMz6AO4ZwUOZNIKI,Where'd All the Time Go?,Dr. Dog
0.61,0.313,90.034,0.305,0.0456,0.0,4,0.48,0,255653,-7.042,0.297,1,spotify:track:4bEcoz1OcfMgUbp2ft8ieQ,911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),"Tyler, The Creator"
0.436,0.114,125.404,0.044,0.713,0.000169,4,0.507,11,230512,-7.756,0.246,0,spotify:track:4gUQmfnDAS7wwH0pzOH3Fb,Gravity,EDEN
0.294,0.0749,74.038,0.0321,0.422,5.2e-05,4,0.658,4,278180,-8.533,0.358,0,spotify:track:7zFXmv6vqI4qOt4yGf3jYZ,Get You (feat. Kali Uchis),Daniel Caesar
0.271,0.301,71.855,0.0418,0.73,0.0,4,0.325,7,216611,-8.069,0.279,1,spotify:track:193Dm5SqYy3hTSbuzxbwKc,Writer In The Dark,Lorde
0.714,0.115,144.982,0.0596,0.395,0.0,4,0.575,6,262231,-5.247,0.32,1,spotify:track:47Bg6IrMed1GPbxRgwH2aC,Best Friend,Rex Orange County
0.259,0.0751,138.014,0.049,0.743,0.0,4,0.684,4,217167,-11.053,0.0515,0,spotify:track:4VrUT6GeeSRz6MB8tWJSHM,The Only,Sasha Alex Sloan
0.298,0.158,109.651,0.0473,0.721,0.0,3,0.41,3,246972,-11.796,0.142,1,spotify:track:7Cu2COdH93MnuireuKNiS3,Streetcar,Daniel Caesar
0.0958,0.298,108.741,0.0433,0.77,0.0,4,0.501,0,248808,-15.605,0.204,1,spotify:track:2LMkwUfqC6S6s6qDVlEuzV,White Ferrari,Frank Ocean
0.86,0.153,90.937,0.043,0.135,0.0,4,0.569,9,270960,-4.116,0.289,1,spotify:track:6XNANAB7sFvkfho6bMCp7o,Summertime In Paris,Jaden
0.0316,0.108,151.964,0.0486,0.896,0.00461,4,0.61,9,170360,-15.186,0.37,1,spotify:track:4jXl6VtkFFKIt3ycUQc5LT,Circles,Mac Miller
0.671,0.152,104.362,0.0819,0.644,0.0,3,0.619,7,256840,-6.811,0.831,1,spotify:track:2g1oUOP1r8DpzXvd1PMafY,Al alba,Jose Merce
0.736,0.168,161.653,0.131,0.826,0.000155,4,0.467,2,221080,-8.612,0.77,1,spotify:track:5UOzQpO62ljPFDqquxGDqT,Como El Agua,Camaron De La Isla
0.424,0.194,139.646,0.0437,0.835,0.00216,4,0.639,2,207960,-16.071,0.714,1,spotify:track:0loxOLrtuQBxkqdoTKTIj2,La Quiero A Morir,Manzanita
0.634,0.0829,103.031,0.036,0.845,0.873,4,0.45,4,362093,-14.734,0.907,0,spotify:track:0bV0jAPUTN9xdVcW0nFos2,Entre Dos Aguas,Paco de Lucía
0.88,0.472,134.851,0.0422,0.533,8.07e-05,3,0.392,9,220752,-7.823,0.848,0,spotify:track:5XCqWbWvAMB1VPljRlBazd,La Leyenda Del Tiempo,Camaron De La Isla
0.691,0.127,127.692,0.0359,0.714,0.00473,4,0.578,9,204347,-8.995,0.962,1,spotify:track:6YksxWWmhFOZjMfh3eRyYk,Volando Voy,Camaron De La Isla
0.665,0.0944,107.674,0.0525,0.848,1.73e-05,4,0.686,3,244293,-6.589,0.66,0,spotify:track:6ekSLhOyMcDW4IAJAftLgm,Rosas del amor,Tomatito
0.478,0.0922,142.927,0.0357,0.75,0.000199,4,0.383,2,313333,-7.895,0.447,0,spotify:track:6mB5EtrnbFglA2rbju0SgE,El Lenguaje de las Flores,Enrique Morente
0.665,0.405,101.992,0.0582,0.204,0.0,4,0.521,7,254960,-12.054,0.748,1,spotify:track:0Chgjqkx0UvwDfTt6xTlRy,Soy Gitano,Camaron De La Isla
0.258,0.115,144.044,0.0328,0.839,0.000934,3,0.277,4,245537,-8.766,0.0675,0,spotify:track:6jicMKyNx9WTQRX403WiXB,Nana Del Mediterráneo,María José Llergo
0.458,0.159,144.129,0.0417,0.66,0.0,3,0.593,0,269320,-7.522,0.352,0,spotify:track:7KtFeanepT9gGXU1zsgQn0,Cai,Niña Pastori
0.451,0.363,85.209,0.0367,0.433,0.0,4,0.611,7,247907,-9.587,0.241,1,spotify:track:78GUxsLIyH3ZohwhNCTKES,Noches de bohemia,Navajita Platea
0.469,0.181,174.786,0.0691,0.571,0.39,4,0.521,10,216533,-14.998,0.789,1,spotify:track:2fS14uyyUM7jVBXxDlMNJ0,Dame Veneno,Los Chunguitos
0.91,0.173,174.072,0.0421,0.29,3.62e-06,4,0.66,4,215493,-5.128,0.972,0,spotify:track:5XqlTeL5oyxqSJsD6D7XVP,Cuando Te Beso,Niña Pastori
0.386,0.074,101.045,0.133,0.896,1.01e-05,3,0.583,9,217853,-11.531,0.634,0,spotify:track:1uhQ3H3TSDX9Bq9Oz6uHWV,Volver,Estrella Morente
0.708,0.0483,90.263,0.0803,0.245,6.52e-05,4,0.69,8,204747,-5.985,0.698,0,spotify:track:2pb85vmXEfRKI3DjjUBvum,En lo alto del cerro (Tangos),Estrella Morente
0.191,0.112,113.759,0.048,0.885,4.7e-05,4,0.505,4,317931,-13.332,0.186,0,spotify:track:0FyQCXmc0RV93gQgn44Bk2,Niña de las Dunas,María José Llergo
0.859,0.184,164.874,0.0716,0.166,1.26e-06,4,0.791,5,184560,-7.643,0.899,0,spotify:track:4FKX19Zq0tP8ksVy0wpwj5,"¡Hola, Mi Amor!",Junco
0.53,0.133,118.198,0.0333,0.65,0.0,4,0.618,11,230693,-10.848,0.817,0,spotify:track:32SaRYYxS7SXjNNvIY9VBE,Alegría de Vivir,Ray Heredia
0.856,0.961,87.288,0.36,0.119,0.0,4,0.552,1,249653,-7.53,0.513,0,spotify:track:5ioW6FNFQiV5OK3X11HidP,Sabes que te quiero,La Barbería Del Sur
0.604,0.125,98.131,0.232,0.665,0.0,4,0.492,7,239453,-8.417,0.74,0,spotify:track:7ElbUvXIr5NC3XTRLnZ4eG,Yo Vivo Enamorao - Tangos,Camaron De La Isla
0.713,0.0538,133.361,0.0311,0.0207,1.61e-05,4,0.523,11,224133,-8.393,0.444,0,spotify:track:3wUeUL57oOZVyvbIR6nlJD,Me quedo contigo,Los Chunguitos
0.804,0.0877,159.979,0.0379,0.71,0.0,4,0.701,10,278959,-5.743,0.963,0,spotify:track:15h9quQgltWsgYsdqSyPNb,Mi Estrella Blanca,Fondo Flamenco
0.296,0.404,112.943,0.0395,0.487,0.0,4,0.679,1,220627,-10.412,0.403,0,spotify:track:7xT0YNKaOkvntYehrbRWen,Esta Cobardía,Chiquetete
0.332,0.234,81.37,0.0764,0.515,0.0,3,0.512,7,282760,-9.064,0.325,1,spotify:track:5GlNU2nUZGhatwa3MgRRtz,Todo es de color,Lole Y Manuel
0.245,0.142,112.452,0.0305,0.243,0.00454,4,0.59,0,278707,-17.17,0.22,1,spotify:track:5UJmwdqGP7RONuVzYnHjUp,Hey You - 2011 Remastered Version,Pink Floyd
0.608,0.0533,112.367,0.0345,0.352,0.0,4,0.552,1,162373,-9.786,0.637,0,spotify:track:4s6LhHAV5SEsOV0lC2tjvJ,California Dreamin' - Single Version,The Mamas & The Papas
0.353,0.503,104.143,0.0414,0.0704,0.00113,4,0.693,0,228587,-17.852,0.75,1,spotify:track:7rPzEczIS574IgPaiPieS3,"Another Brick In The Wall, Pt. 2 - 2011 Remastered Version",Pink Floyd
0.818,0.111,102.12,0.0485,0.511,4.63e-05,4,0.457,11,346600,-9.072,0.513,0,spotify:track:7kqJYwslL9On4GkYviioFG,Hotel California - Spanish Mix,Gipsy Kings
0.318,0.379,121.498,0.0485,0.718,0.00101,4,0.499,7,321080,-13.776,0.282,1,spotify:track:1HzDhHApjdjXPLHF6GGYhu,Wish You Were Here,Pink Floyd
0.0273,0.109,120.24,0.0415,0.931,1.1e-05,4,0.504,2,190107,-21.441,0.395,1,spotify:track:5QjuTblPokfD03fkfHUuVK,"Hang Me, Oh Hang Me",Dave Van Ronk
0.622,0.114,122.312,0.0296,0.359,0.00235,4,0.599,0,212173,-13.971,0.851,1,spotify:track:1F43XlPBiwAUUIhrUGzylO,Never Ending Story,Limahl
0.532,0.0925,136.571,0.0286,0.432,6.25e-06,4,0.601,10,281613,-9.119,0.341,1,spotify:track:3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John
0.449,0.54,100.456,0.0267,0.166,2.23e-06,4,0.486,5,254293,-10.298,0.549,1,spotify:track:0pQskrTITgmCMyr85tb9qq,Starman - 2012 Remaster,David Bowie
0.795,0.399,158.691,0.0926,0.0493,0.00244,4,0.464,1,202267,-9.267,0.612,1,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,"Paint It, Black",The Rolling Stones
0.403,0.139,134.48,0.0326,0.0726,9.27e-05,4,0.31,0,318027,-13.664,0.466,1,spotify:track:72Z17vmmeQKAg8bptWvpVG,Space Oddity - 2015 Remaster,David Bowie
0.396,0.0828,171.86,0.0332,0.887,0.0,3,0.389,7,192053,-7.999,0.585,1,spotify:track:52vA3CYKZqZVdQnzRrdZt6,The Times They Are A-Changin',Bob Dylan
0.384,0.0539,123.295,0.0417,0.635,7.74e-05,4,0.445,10,235987,-14.642,0.216,1,spotify:track:3ZE3wv8V3w2T2f7nOCjV0N,Life on Mars? - 2015 Remaster,David Bowie
0.43,0.188,164.267,0.0322,0.546,1.87e-05,4,0.255,9,197813,-12.564,0.546,1,spotify:track:2xYlyywNgefLCRDG8hlxZq,"Take Me Home, Country Roads - Rerecorded",John Denver
0.758,0.092,112.113,0.0297,0.000678,0.49,4,0.489,7,371413,-6.491,0.435,1,spotify:track:7Jh1bpe76CNTCgdgAdBw4Z,Heroes - 2017 Remaster,David Bowie
0.584,0.205,114.142,0.042,0.0698,0.000183,4,0.514,5,189627,-13.049,0.558,1,spotify:track:5u6Woby9oKAF8LhhuxykH1,"Girl, You'll Be a Woman Soon",Urge Overkill
0.47,0.103,79.159,0.071,0.461,5.87e-05,4,0.525,4,123333,-9.772,0.426,0,spotify:track:7u9s9Kn0J9U69J0qQV3E5M,Ain't No Sunshine,Bill Withers
0.649,0.216,121.16,0.0345,0.172,0.0,4,0.39,2,299760,-5.163,0.144,1,spotify:track:0c1gHntWjKD7QShC8s99sq,"I Don't Want to Miss a Thing - From the Touchstone film, ""Armageddon""",Aerosmith
0.837,0.3,157.225,0.114,0.754,4.11e-05,4,0.605,7,161947,-10.059,0.93,1,spotify:track:7xcFTtcCiyRvqLLq8s61WF,You Never Can Tell,Chuck Berry
0.916,0.117,164.005,0.0703,0.0331,3.82e-06,4,0.346,0,287827,-3.588,0.249,1,spotify:track:3ixTiPABjqkBKPocxq6oIe,Don't Look Back In Anger,Oasis
0.71,0.221,145.928,0.0919,0.262,0.537,4,0.438,2,210373,-12.412,0.53,1,spotify:track:63OFKbMaZSDZ4wtesuuq6f,Born To Be Wild,Steppenwolf
0.54,0.179,129.171,0.0347,0.0339,0.00248,4,0.557,9,185733,-10.484,0.394,1,spotify:track:45yEy5WJywhJ3sDI28ajTm,Here Comes The Sun - Remastered,The Beatles
0.862,0.0818,104.018,0.0313,0.0398,0.0,4,0.73,11,200560,-5.876,0.77,1,spotify:track:22c2pt75xtnDddA5Zlm0yy,All Star,Smash Mouth
0.345,0.141,84.581,0.0459,0.0576,0.000105,4,0.559,4,264307,-13.496,0.458,1,spotify:track:3d9DChrdc6BOeFsbrZ3Is0,Under the Bridge,Red Hot Chili Peppers
0.441,0.362,75.221,0.0248,0.232,0.149,4,0.521,0,511013,-11.176,0.238,0,spotify:track:236mI0lz8JdQjlmijARSwY,High Hopes - 2011 Remaster,Pink Floyd
0.776,0.3,77.987,0.0459,0.0572,7.74e-06,4,0.585,5,244507,-5.898,0.427,1,spotify:track:5xEM5hIgJ1jjgcEBfpkt2F,Complicated,Avril Lavigne
0.246,0.155,80.167,0.0286,0.862,0.0,1,0.376,10,168093,-9.803,0.282,1,spotify:track:4QelFzhVgLomeQhvKrwM1S,Blue Velvet,Bobby Vinton
0.308,0.118,107.98,0.0296,0.884,0.0353,4,0.464,0,169360,-15.393,0.667,1,spotify:track:6bwwfcUwj9ZOXgjMWbdwpk,In Dreams,Roy Orbison
0.427,0.128,84.053,0.0241,0.00414,3.77e-05,4,0.469,4,241560,-7.954,0.0821,0,spotify:track:1qylvO4iCIZZcqc4TqSjTZ,Zombie - Acoustic Version,The Cranberries
0.803,0.0948,132.316,0.045,0.579,0.0,4,0.523,4,145293,-5.189,0.898,0,spotify:track:3dzW0SoVNyJTWWJimX8stj,She's Not There,The Zombies
0.484,0.0912,117.363,0.0308,0.000334,0.00445,3,0.316,9,269907,-9.11,0.299,0,spotify:track:4mn2kNTqiGLwaUR8JdhJ1l,House of the Rising Sun,The Animals
0.569,0.336,120.531,0.0386,0.266,0.0,4,0.497,9,182667,-10.632,0.811,1,spotify:track:40XXjm2pU6LGZkLq5VmkaQ,Everlasting Love,Love Affair
0.609,0.261,126.919,0.0317,0.299,0.0,4,0.516,2,184147,-7.532,0.518,1,spotify:track:5ltnHKtFO3X23u6t4I5X1e,But You're Mine,Sonny & Cher
0.796,0.484,105.991,0.0275,0.000109,5.2e-05,4,0.6,2,257920,-4.481,0.75,1,spotify:track:1fr92Vupmcs2vgLMFVQ7rd,In the Shadows,The Rasmus
0.473,0.154,121.227,0.0279,0.446,0.00141,4,0.559,5,192827,-7.712,0.397,1,spotify:track:4IRHwIZHzlHT1FQpRa5RdE,Goodbye Yellow Brick Road - Remastered 2014,Elton John
0.605,0.0585,144.478,0.0348,0.0408,0.000162,4,0.56,11,279693,-11.209,0.756,0,spotify:track:6mib3N4E8PZHAGQ3xy7bho,Moonage Daydream - 2012 Remaster,David Bowie
0.54,0.115,114.846,0.0317,0.218,0.00657,4,0.69,4,222733,-10.516,0.764,1,spotify:track:1prZ0pr6XoRCxcrC3MCL0M,Everywhere,Fleetwood Mac
0.308,0.109,113.633,0.0376,0.505,0.0,4,0.559,0,217747,-11.75,0.414,1,spotify:track:0LrwgdLsFaWh9VXIjBRe8t,Changes - 2015 Remaster,David Bowie
0.492,0.128,120.151,0.0276,0.0644,0.00428,4,0.828,0,257800,-9.744,0.789,1,spotify:track:0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,Fleetwood Mac
0.396,0.11,140.208,0.0299,0.251,0.177,4,0.513,7,149880,-13.061,0.229,1,spotify:track:6HSXNV0b4M4cLJ7ljgVVeh,Knockin' On Heaven's Door,Bob Dylan
0.318,0.0934,104.522,0.109,0.683,0.000202,4,0.575,0,254173,-16.729,0.385,1,spotify:track:5p3JunprHCxClJjOmcLV8G,Walk On the Wild Side,Lou Reed
0.185,0.273,121.002,0.0535,0.728,0.000746,4,0.5,7,304200,-20.242,0.293,1,spotify:track:7aE5WXu5sFeNRh3Z05wwu4,Wish You Were Here - 2011 Remaster,Pink Floyd
0.686,0.17,124.318,0.0341,0.725,1.04e-06,4,0.396,5,145800,-5.607,0.717,1,spotify:track:2CQRYn5cTD2B9a1ONjhTN2,Wouldn't It Be Nice - Mono / Remastered,The Beach Boys
0.104,0.191,76.497,0.101,0.913,0.0,4,0.443,0,185160,-17.042,0.394,1,spotify:track:78MI7mu1LV1k4IA2HzKmHe,Dream A Little Dream Of Me - Single Version,Ella Fitzgerald
0.576,0.0528,120.117,0.0305,0.648,0.00226,4,0.711,7,178560,-8.784,0.644,0,spotify:track:1BWsOxeMx83OrKGCV4gxly,I Feel the Earth Move,Carole King
0.866,0.137,162.086,0.0384,0.0868,0.0,3,0.37,6,316693,-3.879,0.427,0,spotify:track:74irxdVWstNlEQjsvArITq,Crazy,Aerosmith
0.846,0.0803,160.075,0.0424,0.199,4.23e-06,4,0.648,0,343413,-6.731,0.815,1,spotify:track:0wQCKR9OFjYu5Kzrk7WivJ,Corazón partío,Alejandro Sanz
0.822,0.1,91.069,0.167,0.216,0.0,4,0.495,11,209600,-5.986,0.726,0,spotify:track:1VBe3pR4bRT5otD9x3j54T,Tragicomedia,Estopa
0.431,0.0686,139.618,0.0314,0.132,0.000165,4,0.718,2,254373,-8.736,0.324,1,spotify:track:0eVborSuxUeSg0meWYd9dZ,Soldadito marinero,Fito y Fitipaldis
0.651,0.111,155.17,0.0302,0.0164,0.0,4,0.415,7,256213,-4.643,0.281,0,spotify:track:4OeGTfPIF6sURCstaEqf4R,"P' aquí, p' allá",La Fuga
0.392,0.209,133.919,0.0624,0.503,0.0,4,0.733,9,170053,-8.906,0.423,0,spotify:track:1vHY8bEVI7Sg85xNMTDxXM,Ya No Me Acuerdo,Estopa
0.643,0.109,115.997,0.0271,0.386,9.61e-05,4,0.634,8,265213,-5.177,0.409,1,spotify:track:1YSPIHUt1JiN9H1GcgH8Ce,Cuando Suba La Marea,Amaral
0.225,0.114,124.46,0.0341,0.896,3.12e-05,4,0.527,7,190493,-11.654,0.209,1,spotify:track:2tkMVjFwDzUCG3ulmz3fCb,El sitio de mi recreo,Antonio Vega
0.892,0.221,151.229,0.0303,0.255,1.01e-05,4,0.641,0,269373,-2.812,0.841,0,spotify:track:24UStI5AYA7g5ufFDh3LH0,Por la boca vive el pez,Fito y Fitipaldis
0.703,0.11,144.016,0.0504,0.519,0.0,4,0.629,2,290973,-4.875,0.402,1,spotify:track:6kQYMqjobmB8MkWwa9OUyA,Amiga mía,Alejandro Sanz
0.723,0.0905,98.049,0.0296,0.528,0.000591,4,0.818,7,288053,-6.702,0.748,0,spotify:track:3AR1c3Dssq51WlGGkuYJNj,El lado oscuro,Jarabe De Palo
0.481,0.0809,103.063,0.0383,0.52,5.54e-05,4,0.871,7,261200,-9.068,0.664,1,spotify:track:2LsbizbOeNa4x6qsi2jAMb,La flaca,Jarabe De Palo
0.853,0.112,102.473,0.0506,0.269,0.0,4,0.598,2,223187,-4.559,0.66,1,spotify:track:30ddpolNHwXlrS5XO8MiiO,"Marta, Sebas, Guille y los demás",Amaral
0.837,0.106,185.992,0.0404,0.135,0.0,4,0.391,2,249680,-4.078,0.434,1,spotify:track:1jJn6iK6o2Vg7iUKHztRTk,El universo sobre mí,Amaral
0.914,0.0598,113.924,0.0517,0.0855,5.22e-06,4,0.768,1,212400,-4.134,0.698,0,spotify:track:0GzQB5WXavUEU8tfTCAd8m,Cuando zarpa el amor,Camela
0.764,0.204,139.773,0.038,0.717,2.36e-06,4,0.599,0,213600,-9.036,0.7,1,spotify:track:7gD2QkknRa4ZvlRVyU6ZO0,No Dudaria,Antonio Flores
0.49,0.119,144.11,0.0309,0.232,0.0,4,0.534,2,218520,-6.788,0.332,1,spotify:track:476qF2YsjlF2pBNgbn0Q4E,Estoy Hecho De Pedacitos De Ti,Antonio Orozco
0.892,0.379,126.02,0.0464,0.0111,0.0,4,0.568,1,229747,-3.091,0.783,1,spotify:track:4QBrx05HrLnohYaS1cPGHO,Volvera,El Canto Del Loco
0.378,0.0869,170.044,0.183,0.279,1.67e-05,4,0.73,5,140667,-7.441,0.697,1,spotify:track:1msphInQ8bBBQGFZkll7FX,En Que Estrella Estara,Nena Daconte
0.958,0.154,108.054,0.0827,0.0148,7.16e-06,4,0.695,5,211680,-3.778,0.711,1,spotify:track:3v1dCP3hk2djfWryqfp7sx,Caminando por la vida,Melendi
0.603,0.448,124.978,0.0349,0.0465,0.0,4,0.642,1,204560,-3.794,0.493,1,spotify:track:3Th2of8xIYyImVLXUbzaTp,Tenia Tanto Que Darte,Nena Daconte
0.655,0.0922,115.041,0.0256,0.359,0.0,4,0.598,0,191587,-2.761,0.377,1,spotify:track:5NQw5WJwKRPaaSDHXD04Fs,Lady Madrid,Pereza
0.846,0.346,131.884,0.0422,0.0634,0.0,4,0.683,7,217000,-3.551,0.706,1,spotify:track:3hlWUNjAlbZ6nOjAbrivBv,Princesas,Pereza
0.956,0.58,198.076,0.178,0.0281,0.0,4,0.428,8,172640,-2.382,0.686,0,spotify:track:42VgiRyg0YjtRVLiPFNxPJ,Zapatillas,El Canto Del Loco
0.68,0.121,99.988,0.0268,0.0107,0.000268,4,0.739,6,196240,-5.46,0.623,1,spotify:track:0iASz3FoYYtX1SL1iQra8r,Aunque Tu No Lo Sepas,El Canto Del Loco
0.852,0.365,151.012,0.0624,0.0835,0.0,4,0.521,6,285040,-5.014,0.523,0,spotify:track:3xiNRrrVROKlHrflHGNTfG,Antes de que cuente diez,Fito y Fitipaldis
0.376,0.28,147.463,0.0393,0.757,0.0,3,0.463,4,202853,-8.572,0.517,1,spotify:track:16kJ8NqNdHbwJe9kf1TJLe,Mi Princesa,David Bisbal
0.588,0.0943,172.307,0.0421,0.553,5.7e-06,4,0.387,7,199533,-4.676,0.155,1,spotify:track:7g4rHuZ1CqfUqFjZMoVXoQ,La quiero a morir (con Alejandro Sanz),Jarabe De Palo
0.843,0.241,156.388,0.183,0.405,0.0,3,0.512,1,222720,-6.283,0.58,0,spotify:track:62sv8pbKqGwVeN4F20DSXM,Un violinista en tu tejado,Melendi
0.721,0.295,140.4,0.0564,0.216,9.74e-06,4,0.499,9,202027,-9.615,0.843,0,spotify:track:1VB4sadHjFcFklHcZuoROi,Como Camarón,Estopa
0.556,0.115,150.732,0.0407,0.659,0.0,4,0.428,1,323027,-4.967,0.162,1,spotify:track:1DmlUpnkg4N1VWquSoffF1,"Y, ¿Si fuera ella?",Alejandro Sanz
0.522,0.151,139.706,0.0273,0.618,0.0,4,0.506,6,250987,-5.854,0.345,1,spotify:track:1oojyg04FDAI0WIZbEwGYw,Sueños Rotos,La Quinta Estacion
0.821,0.12,96.072,0.0668,0.355,3.06e-05,4,0.675,9,228507,-8.023,0.627,0,spotify:track:0S0cwed8nKU6bKRe9zaBfS,Papeles Mojados,Chambao
0.792,0.133,97.618,0.0786,0.0762,0.0,4,0.464,9,202547,-5.33,0.898,0,spotify:track:4iRqE6awRWNmfz4a1xOMSs,La Raja de Tu Falda,Estopa
0.801,0.355,149.523,0.0458,0.185,0.0,4,0.586,7,185067,-5.105,0.684,1,spotify:track:7gHXpZ9RfD5ym9GZWlo35F,Hablando en plata - 2003 Remastered Version,Melendi
0.832,0.204,92.452,0.0333,0.29,0.0,4,0.568,4,259720,-3.358,0.48,1,spotify:track:1gkBsKxTpVHIn1nLf05CUo,Peter Pan,El Canto Del Loco
